,lum,agg,int,col,moment,senc,catv,occutc,obs,obsm,manv,annee,nb_veh,choc_avant,choc_arriere,choc_lateral,choc_multiple,grav_order,secu,pieton,Conducteur,Autre,Arrière,Avant,pres_Homme,pres_Femme,age_grp_Enfant,age_grp_Adulte,age_grp_Jeune,age_grp_Senior,trajet_grp_Autre,trajet_grp_Inconnu,trajet_grp_Loisirs,trajet_grp_Professionnel,trajet_grp_Travail,catr,circ,nbv,prof,lartpc,larrout,infra,situ,mois,jour,jour_semaine,is_we,atm_enc,surf_enc
767425,5,2,1,6.0,4,2.0,31.0,0.0,6.0,0.0,1.0,2016,1.0,1.0,0.0,0.0,0.0,2,0,0,1,0,0,1,2,0,1,0,1,0,1,1,0,0,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8,8,0,0,2,0
84902,1,2,2,3.0,2,1.0,7.0,0.0,0.0,2.0,1.0,2006,2.0,0.0,0.0,1.0,0.0,1,-1,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,0,4.0,1.0,1.0,1.0,103.0,72.0,0.0,1.0,1,20,4,0,2,2
506171,1,2,3,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2011,2.0,1.0,0.0,0.0,0.0,1,-1,0,2,0,0,0,2,0,0,1,1,0,2,0,0,0,0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11,7,0,0,2,2
657545,5,2,1,2.0,3,0.0,30.0,0.0,0.0,2.0,1.0,2014,2.0,1.0,0.0,1.0,0.0,1,2,0,1,0,0,1,2,0,0,0,2,0,0,0,2,0,0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,7,1,1,0,2,2
842407,1,2,1,5.0,3,1.0,7.0,0.0,0.0,2.0,13.0,2017,3.0,1.0,0.0,0.0,0.0,2,-1,0,3,0,0,1,2,1,0,1,1,2,0,0,4,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,6,17,5,1,2,2
469617,1,2,1,3.0,1,0.0,7.0,0.0,0.0,2.0,17.0,2011,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,1,2,2,2,0,5,0,0,2,3,0,0,0,3.0,2.0,2.0,1.0,0.0,67.0,0.0,1.0,1,17,0,0,2,2
138063,1,2,1,3.0,2,0.0,14.0,0.0,0.0,2.0,12.0,2006,2.0,0.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,2,0,0,0,0,1,0,1,4.0,2.0,4.0,1.0,0.0,118.0,0.0,1.0,9,6,2,0,2,2
457049,5,2,3,6.0,4,0.0,32.0,0.0,1.0,0.0,14.0,2010,1.0,0.0,0.0,1.0,0.0,1,2,0,1,0,0,1,2,0,0,0,2,0,0,0,2,0,0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,18,3,0,2,2
678904,1,2,3,3.0,1,0.0,1.0,0.0,0.0,2.0,1.0,2014,2.0,1.0,0.0,1.0,0.0,2,-1,0,2,0,0,0,1,1,0,1,0,1,1,0,0,1,0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1,3,4,0,2,2
503990,2,2,1,7.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,8,11,3,0,2,2
331037,1,2,1,3.0,2,0.0,31.0,0.0,0.0,2.0,10.0,2009,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,0,1,1,0,2,0,0,0,4.0,2.0,3.0,1.0,0.0,108.0,0.0,1.0,4,16,3,0,2,2
27354,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,15.0,2005,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,2,0,0,2,0,0,0,0,4.0,2.0,2.0,1.0,0.0,78.0,0.0,1.0,5,20,4,0,2,2
410415,1,2,1,1.0,2,0.0,30.0,0.0,0.0,2.0,17.0,2010,2.0,0.0,0.0,1.0,0.0,2,1,0,2,0,0,1,1,2,1,1,1,0,0,1,2,0,0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,2,13,5,1,2,2
782369,1,2,6,6.0,2,1.0,10.0,0.0,0.0,1.0,16.0,2016,1.0,1.0,0.0,0.0,0.0,1,-1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,7,7,3,0,2,2
630878,1,1,1,4.0,1,0.0,7.0,0.0,0.0,2.0,2.0,2013,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,0,2,1,0,2,1,0,0,0,1,1,1,2.0,3.0,4.0,1.0,15.0,140.0,0.0,1.0,1,16,2,0,2,2
710750,1,2,1,6.0,1,0.0,7.0,0.0,0.0,0.0,0.0,2015,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,2,0,0,1,0,1,0,2,0,0,0,4.0,2.0,8.0,1.0,0.0,80.0,0.0,1.0,7,29,2,0,2,2
772903,5,2,1,6.0,3,1.0,7.0,0.0,0.0,2.0,1.0,2016,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,2,0,0,2,0,0,0,0,1,0,1,3.0,2.0,2.0,1.0,0.0,110.0,0.0,1.0,10,16,6,1,2,2
685758,3,2,1,2.0,4,0.0,7.0,0.0,0.0,2.0,11.0,2014,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,0,2,0,0,0,0,1,1,4.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,12,2,1,0,2,2
833064,1,2,2,3.0,2,2.0,2.0,0.0,0.0,2.0,1.0,2017,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,0,3.0,2.0,2.0,1.0,0.0,59.0,0.0,1.0,12,22,4,0,2,2
710307,3,1,2,3.0,2,0.0,7.0,0.0,0.0,2.0,19.0,2015,2.0,1.0,1.0,0.0,0.0,3,-1,0,2,0,2,1,1,2,0,2,1,2,0,3,2,0,0,3.0,1.0,2.0,1.0,0.0,47.0,5.0,1.0,11,14,5,1,2,2
607671,3,2,1,7.0,3,0.0,31.0,0.0,13.0,0.0,1.0,2013,1.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,4,21,6,1,2,2
553318,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,7.0,2012,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,4.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,9,19,2,0,2,2
660987,1,1,3,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2014,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,1,1,1,2,0,1,2,1,1,0,3,0,0,3.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,5,2,4,0,2,2
677063,1,1,3,3.0,2,0.0,33.0,0.0,0.0,2.0,1.0,2014,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,1,3.0,2.0,2.0,1.0,0.0,118.0,4.0,1.0,6,5,3,0,2,2
8175,5,2,1,3.0,3,0.0,7.0,0.0,0.0,2.0,10.0,2005,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,1,1,0,0,2,0,0,0,2,0,0,4.0,2.0,2.0,1.0,0.0,68.0,0.0,1.0,2,5,5,1,2,2
23112,1,2,1,6.0,2,0.0,7.0,0.0,2.0,0.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.0,2.0,2.0,4.0,0.0,50.0,0.0,3.0,4,10,6,1,2,2
16187,1,2,2,3.0,2,0.0,7.0,0.0,0.0,0.0,2.0,2005,2.0,1.0,1.0,0.0,0.0,2,-1,0,2,0,0,0,2,0,1,0,0,1,0,0,1,0,1,4.0,2.0,2.0,1.0,0.0,71.0,5.0,1.0,3,15,1,0,2,2
446318,2,2,1,7.0,1,0.0,33.0,0.0,0.0,0.0,1.0,2010,1.0,0.0,0.0,1.0,0.0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.0,2.0,4.0,1.0,0.0,120.0,0.0,1.0,11,23,1,0,2,2
449250,1,1,1,7.0,2,0.0,7.0,0.0,3.0,0.0,0.0,2010,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,3.0,2.0,4.0,15.0,70.0,3.0,3.0,12,3,4,0,2,2
296017,5,2,1,7.0,3,0.0,30.0,0.0,0.0,0.0,1.0,2008,1.0,0.0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,9,4,3,0,2,0
849741,3,1,1,6.0,1,1.0,7.0,0.0,2.0,0.0,1.0,2017,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.0,2.0,2.0,1.0,0.0,70.0,0.0,3.0,12,2,5,1,2,2
300338,1,2,5,1.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2008,2.0,1.0,0.0,0.0,0.0,3,-1,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,4.0,2.0,3.0,1.0,0.0,90.0,0.0,0.0,9,28,6,1,2,2
644309,2,2,1,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2014,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,0,1,1,1,0,1,0,1,0,0,0,1,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12,8,0,0,2,2
573866,1,1,1,7.0,2,0.0,33.0,0.0,3.0,0.0,0.0,2012,1.0,0.0,0.0,1.0,0.0,2,2,0,1,0,0,1,2,0,0,0,2,0,0,0,2,0,0,2.0,0.0,5.0,0.0,15.0,70.0,3.0,1.0,4,1,6,1,2,2
886431,2,1,1,1.0,1,0.0,14.0,0.0,0.0,2.0,1.0,2018,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,3.0,2.0,2.0,1.0,-1.0,-1.0,0.0,1.0,9,18,1,0,1,2
921390,5,2,2,3.0,4,1.0,7.0,0.0,0.0,2.0,15.0,2018,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,1,2,0,0,1,2,0,0,0,3,0,0,7.0,3.0,5.0,1.0,-1.0,-1.0,0.0,3.0,5,24,3,0,2,2
803721,4,1,1,6.0,3,2.0,7.0,0.0,0.0,0.0,0.0,2016,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0,3.0,3.0,2.0,15.0,105.0,0.0,1.0,12,31,5,1,2,1
127819,1,1,1,6.0,2,0.0,33.0,0.0,0.0,2.0,2.0,2006,1.0,0.0,0.0,1.0,0.0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,0.0,2.0,4.0,0.0,100.0,0.0,1.0,7,9,6,1,2,2
834122,1,1,1,6.0,2,1.0,7.0,0.0,0.0,0.0,13.0,2017,1.0,0.0,0.0,0.0,1.0,2,-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.0,2.0,3.0,2.0,0.0,110.0,0.0,1.0,1,29,6,1,2,2
53609,1,2,3,6.0,2,0.0,7.0,0.0,8.0,0.0,15.0,2005,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.0,2.0,2.0,2.0,0.0,65.0,0.0,1.0,8,2,1,0,2,0
56412,1,2,2,2.0,2,0.0,7.0,0.0,0.0,0.0,0.0,2005,2.0,0.0,0.0,0.0,0.0,1,-1,0,2,0,0,1,0,2,0,2,1,0,0,3,0,0,0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,6,1,2,0,1,2
777701,3,1,1,1.0,3,1.0,7.0,0.0,0.0,0.0,0.0,2016,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11,12,5,1,2,2
397123,1,1,1,2.0,2,0.0,14.0,0.0,0.0,2.0,2.0,2010,2.0,1.0,1.0,0.0,0.0,2,1,0,5,0,0,0,2,1,0,1,0,4,1,3,1,0,0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5,21,4,0,2,2
703247,1,1,1,7.0,1,0.0,7.0,0.0,2.0,0.0,1.0,2015,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2,17,1,0,2,2
402121,1,1,1,3.0,2,0.0,33.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,2,0,0,0,0,1,1,0,3.0,2.0,2.0,0.0,0.0,76.0,0.0,0.0,7,16,4,0,2,2
535048,1,1,1,1.0,1,0.0,7.0,0.0,0.0,0.0,1.0,2012,2.0,1.0,0.0,1.0,0.0,3,1,0,2,0,0,1,2,1,1,2,0,0,0,1,0,0,2,3.0,2.0,2.0,1.0,0.0,76.0,0.0,1.0,3,14,2,0,1,2
34204,1,2,1,4.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2005,4.0,1.0,1.0,0.0,0.0,1,1,0,4,0,2,0,1,2,2,4,0,0,1,3,0,0,2,4.0,2.0,2.0,1.0,15.0,73.0,0.0,1.0,6,6,0,0,2,2
81597,5,2,1,6.0,2,0.0,2.0,0.0,14.0,9.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.0,2.0,2.0,1.0,25.0,84.0,0.0,1.0,12,25,6,1,2,2
604269,1,2,1,3.0,1,0.0,7.0,0.0,0.0,2.0,15.0,2013,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,0,2,0,0,1,1,0,0,2,0,0,3.0,2.0,2.0,4.0,0.0,65.0,0.0,1.0,5,13,0,0,2,2
205173,1,1,1,6.0,1,0.0,1.0,0.0,0.0,5.0,1.0,2007,1.0,1.0,0.0,0.0,0.0,2,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,2.0,2.0,2.0,0.0,60.0,0.0,1.0,7,16,0,0,2,2
909242,1,2,1,2.0,2,1.0,7.0,0.0,0.0,2.0,23.0,2018,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,0,0,1,1,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,5,29,1,0,2,2
196171,1,2,2,6.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2007,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,0,1,1,0,0,1,0,0,1,2.0,2.0,5.0,1.0,0.0,150.0,0.0,1.0,5,15,1,0,2,2
295930,3,1,1,1.0,3,0.0,7.0,0.0,0.0,2.0,13.0,2008,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,1,2,1,2,0,4,1,0,0,3,2,0,0,3.0,2.0,2.0,2.0,0.0,63.0,0.0,1.0,9,27,5,1,2,2
527286,1,2,1,3.0,1,0.0,2.0,0.0,0.0,2.0,15.0,2012,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,0,2,1,1,0,0,1,0,1,0,0,3.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,6,19,1,0,2,2
93535,5,2,1,6.0,4,0.0,7.0,0.0,8.0,0.0,1.0,2006,1.0,0.0,0.0,1.0,0.0,2,-1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.0,1.0,4.0,1.0,0.0,700.0,0.0,1.0,2,10,4,0,2,2
920770,5,2,1,2.0,4,1.0,7.0,0.0,0.0,2.0,2.0,2018,2.0,1.0,1.0,0.0,0.0,1,-1,0,2,0,0,1,1,2,0,3,0,0,1,2,0,0,0,4.0,1.0,3.0,1.0,-1.0,-1.0,0.0,3.0,8,25,5,1,2,2
760082,2,1,1,7.0,4,1.0,7.0,0.0,0.0,0.0,1.0,2016,1.0,0.0,0.0,0.0,1.0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.0,2.0,2.0,1.0,65.0,0.0,0.0,3.0,7,29,4,0,2,2
787197,1,1,1,6.0,2,1.0,7.0,0.0,2.0,0.0,1.0,2016,1.0,0.0,1.0,0.0,0.0,2,-1,0,1,0,1,1,2,0,2,0,1,0,0,0,3,0,0,4.0,2.0,2.0,1.0,0.0,56.0,0.0,3.0,8,11,3,0,2,2
677054,1,1,1,6.0,2,0.0,7.0,0.0,0.0,2.0,13.0,2014,3.0,1.0,0.0,0.0,0.0,2,1,0,3,0,2,0,2,1,2,2,1,0,0,0,4,0,1,3.0,2.0,1.0,2.0,0.0,62.0,0.0,1.0,9,10,2,0,2,2
678218,2,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,2.0,2014,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,0,1,0,1,0,1,0,0,1,3.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,1,8,2,0,2,2
427028,1,2,1,7.0,1,0.0,2.0,0.0,0.0,0.0,16.0,2010,1.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.0,2.0,2.0,1.0,0.0,80.0,0.0,1.0,1,4,0,0,2,0
94941,1,2,3,3.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2006,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,1,0,1,0,0,4.0,3.0,2.0,2.0,40.0,60.0,0.0,1.0,2,8,2,0,2,2
859323,5,2,1,7.0,3,1.0,7.0,0.0,0.0,1.0,1.0,2017,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,2.0,2.0,4.0,1.0,0.0,70.0,0.0,1.0,11,19,6,1,2,2
93849,1,2,2,3.0,2,0.0,10.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,1,1,0,0,0,0,1,1,0,4.0,1.0,1.0,1.0,0.0,30.0,0.0,1.0,2,5,6,1,2,2
923011,1,1,1,2.0,2,1.0,7.0,0.0,0.0,2.0,2.0,2018,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,1,1,2,0,1,2,0,2,0,0,0,1,1.0,1.0,3.0,2.0,-1.0,-1.0,1.0,3.0,6,19,1,0,2,2
910554,1,2,3,3.0,2,2.0,33.0,0.0,0.0,2.0,1.0,2018,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,0,0,0,1,1,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2,4,0,2,2
385399,1,2,2,3.0,3,0.0,30.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,0,2,0,0,0,1,0,1,4.0,1.0,2.0,1.0,0.0,60.0,5.0,1.0,9,4,4,0,2,2
505431,5,2,6,6.0,4,0.0,7.0,0.0,3.0,0.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,2,0,0,3.0,2.0,4.0,1.0,0.0,0.0,5.0,3.0,10,30,6,1,2,2
632633,1,1,1,3.0,3,0.0,10.0,0.0,0.0,2.0,1.0,2013,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,0,1,0,0,1,1.0,3.0,2.0,2.0,15.0,70.0,0.0,1.0,7,18,3,0,2,2
762149,1,2,6,3.0,3,1.0,33.0,0.0,12.0,2.0,13.0,2016,2.0,1.0,1.0,0.0,0.0,3,1,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,3.0,2.0,2.0,1.0,18.0,104.0,0.0,1.0,10,10,0,0,2,2
101522,1,2,1,6.0,1,0.0,15.0,0.0,0.0,1.0,1.0,2006,1.0,0.0,0.0,1.0,0.0,2,-1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,3.0,2.0,2.0,1.0,3.0,95.0,0.0,1.0,3,3,4,0,2,2
281168,1,1,1,3.0,3,0.0,7.0,0.0,4.0,2.0,11.0,2008,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,1,0,1,0,0,2,0,0,1.0,3.0,2.0,1.0,10.0,70.0,0.0,1.0,6,19,3,0,2,2
226914,2,2,1,6.0,3,0.0,5.0,0.0,0.0,1.0,1.0,2007,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,1,1,0,0,1,1,0,2,0,0,0,4.0,2.0,4.0,1.0,10.0,100.0,0.0,1.0,10,31,2,0,2,2
876091,3,2,1,1.0,3,0.0,7.0,0.0,0.0,2.0,21.0,2018,2.0,1.0,0.0,1.0,0.0,2,0,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,3.0,2.0,2.0,1.0,-1.0,-1.0,0.0,1.0,11,12,0,0,1,2
357169,5,2,4,3.0,4,0.0,7.0,0.0,0.0,0.0,0.0,2009,2.0,1.0,0.0,0.0,0.0,2,-1,0,2,0,2,1,2,2,0,2,3,0,0,2,3,0,0,4.0,4.0,1.0,1.0,0.0,0.0,5.0,1.0,8,11,1,0,2,2
904142,1,2,1,1.0,2,0.0,1.0,0.0,0.0,2.0,1.0,2018,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,1,1,2,1,1,0,1,0,1,2,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,24,2,0,2,2
499669,1,2,3,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2011,2.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,1,2,0,1,0,1,0,0,1,1,0,0,4.0,2.0,1.0,1.0,0.0,94.0,0.0,1.0,11,18,4,0,2,2
462175,1,1,1,3.0,3,0.0,7.0,0.0,0.0,2.0,13.0,2011,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,2,0,0,1,2,0,0,1,2,0,0,3.0,2.0,2.0,1.0,0.0,76.0,0.0,1.0,11,20,6,1,2,2
898380,1,2,1,7.0,2,1.0,7.0,0.0,15.0,0.0,1.0,2018,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,20,5,1,2,2
428736,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,4.0,2010,1.0,0.0,1.0,0.0,0.0,2,-1,1,1,1,0,0,2,0,0,0,1,1,0,2,0,0,0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,6,4,4,0,2,2
132753,1,2,1,2.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,1,4.0,2.0,2.0,3.0,0.0,60.0,0.0,1.0,8,21,0,0,2,2
9050,5,2,1,7.0,3,0.0,5.0,0.0,0.0,0.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.0,1.0,2.0,1.0,0.0,60.0,0.0,1.0,2,23,2,0,1,1
885238,2,2,3,3.0,3,1.0,7.0,0.0,0.0,2.0,15.0,2018,2.0,1.0,0.0,1.0,0.0,1,0,0,2,0,0,0,2,0,0,1,0,1,0,0,2,0,0,3.0,2.0,2.0,1.0,-1.0,-1.0,0.0,0.0,8,26,6,1,2,0
203020,1,1,1,7.0,1,0.0,7.0,0.0,3.0,0.0,1.0,2007,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.0,3.0,6.0,1.0,15.0,210.0,0.0,1.0,6,12,1,0,2,2
93953,1,2,3,3.0,2,0.0,4.0,0.0,0.0,2.0,18.0,2006,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,4.0,2.0,3.0,1.0,0.0,90.0,0.0,1.0,2,11,5,1,2,2
51115,1,1,3,3.0,3,0.0,7.0,0.0,0.0,9.0,1.0,2005,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,1,1,1,0,0,1,0,0,1,0,1,3.0,2.0,2.0,1.0,0.0,88.0,0.0,1.0,8,12,4,0,1,2
516377,1,1,1,2.0,2,0.0,13.0,0.0,0.0,0.0,2.0,2011,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,1,1,0,0,0,0,2,0,1.0,3.0,4.0,1.0,15.0,140.0,0.0,1.0,10,26,2,0,2,2
434682,1,2,2,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,4.0,2.0,2.0,1.0,0.0,84.0,0.0,1.0,2,23,1,0,2,2
162864,1,2,1,3.0,1,0.0,4.0,0.0,0.0,2.0,18.0,2006,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,1,0,1,0,0,1,1,0,4.0,2.0,4.0,1.0,0.0,120.0,0.0,1.0,12,21,3,0,2,2
880386,1,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2018,1.0,1.0,0.0,0.0,0.0,2,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,4.0,2.0,2.0,1.0,-1.0,-1.0,0.0,1.0,2,7,2,0,2,2
247127,2,1,1,7.0,2,0.0,7.0,0.0,0.0,0.0,1.0,2008,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.0,2.0,2.0,1.0,0.0,66.0,0.0,3.0,1,15,1,0,1,2
349887,1,2,2,3.0,2,0.0,1.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,19,3,0,2,2
456350,1,2,1,6.0,1,0.0,32.0,0.0,0.0,1.0,17.0,2010,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,2,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4,7,2,0,2,2
367134,5,2,4,7.0,4,0.0,30.0,0.0,11.0,0.0,13.0,2009,1.0,1.0,0.0,0.0,0.0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,2.0,2.0,2.0,-1.0,-1.0,0.0,1.0,8,28,4,0,2,2
303656,1,2,3,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2008,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,2,0,2,0,0,1,1,1,1,0,0,3.0,2.0,2.0,1.0,0.0,45.0,0.0,1.0,10,9,3,0,2,2
889205,3,1,1,6.0,4,2.0,7.0,0.0,6.0,0.0,14.0,2018,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,1,1,1,0,0,2,0,0,0,2,0,0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.0,3.0,3,14,2,0,2,2
