,grav,secu,pieton,Arrière,Autre,Avant,Conducteur,pres_Homme,pres_Femme,age_grp_Adulte,age_grp_Enfant,age_grp_Jeune,age_grp_Senior,trajet_grp_Autre,trajet_grp_Inconnu,trajet_grp_Loisirs,trajet_grp_Professionnel,trajet_grp_Travail,grav_order,lum,agg,int,col,moment,senc,catv,occutc,obs,obsm,manv,annee,nb_veh,choc_avant,choc_arriere,choc_lateral,choc_multiple,catr,circ,nbv,prof,lartpc,larrout,infra,situ,mois,jour,jour_semaine,is_we,atm_enc,surf_enc
1143338,3,-1,1,0,1,0,0,0,2,False,True,False,False,False,False,True,False,False,2,1.0,2.0,3.0,6.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4,12,1,0,2,2
344309,3,-1,1,0,1,0,0,2,0,False,False,False,True,True,False,False,False,False,2,5.0,2.0,1.0,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,11,14,1,0,2,2
523465,1,2,0,0,0,0,1,2,1,True,False,False,False,False,False,False,True,False,0,1.0,2.0,1.0,5.0,1,0.0,32.0,0.0,1.0,0.0,1.0,2007,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,70.0,0.0,1.0,10,24,2,0,2,2
1707817,3,2,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,2,1.0,1.0,1.0,1.0,2,2.0,33.0,0.0,6.0,0.0,1.0,2016,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,66.0,0.0,0.0,3.0,7,19,1,0,2,2
1867721,1,-1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,True,False,0,1.0,1.0,4.0,3.0,3,2.0,17.0,0.0,0.0,2.0,1.0,2017,2.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,5.0,1.0,8,31,3,0,2,2
918871,4,-1,0,0,0,0,1,1,1,False,True,False,False,False,True,False,False,False,1,1.0,2.0,3.0,6.0,2,0.0,7.0,0.0,0.0,2.0,0.0,2010,2.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,4,13,1,0,2,2
1022259,1,-1,0,0,0,0,1,1,1,True,False,False,False,True,False,False,False,False,0,1.0,2.0,3.0,3.0,3,0.0,2.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,137.0,0.0,1.0,7,21,2,0,2,2
1737538,3,1,0,0,0,0,1,2,1,True,False,False,False,False,False,True,False,False,2,1.0,1.0,1.0,3.0,1,2.0,7.0,0.0,0.0,2.0,1.0,2016,2.0,1.0,0.0,1.0,0.0,9.0,2.0,2.0,1.0,0.0,90.0,5.0,1.0,3,4,4,0,2,2
489940,4,2,0,0,0,0,1,1,2,True,False,False,False,False,False,True,False,False,1,1.0,2.0,1.0,6.0,3,0.0,32.0,0.0,0.0,2.0,2.0,2007,2.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,93.0,0.0,1.0,8,24,4,0,2,2
315220,1,1,0,0,0,0,1,2,1,False,False,True,False,False,False,False,True,False,0,1.0,2.0,2.0,3.0,2,0.0,30.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,60.0,5.0,1.0,9,20,2,0,2,2
960403,4,2,0,0,0,0,1,1,1,False,False,True,False,False,False,False,True,False,1,1.0,2.0,3.0,2.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2010,2.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,90.0,0.0,1.0,10,29,4,0,2,2
372900,1,3,0,1,0,0,0,0,2,False,True,False,False,False,True,False,False,False,0,3.0,1.0,1.0,1.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,10,2,0,2,2
1582759,1,1,0,0,0,0,1,1,2,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,3.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,60.0,0.0,1.0,5,2,5,1,1,2
1185583,3,1,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,2,3.0,1.0,1.0,4.0,3,0.0,7.0,0.0,0.0,0.0,1.0,2012,3.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,82.0,0.0,1.0,1,26,3,0,2,2
909608,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,1.0,2,0.0,7.0,0.0,0.0,0.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,64.0,2.0,1.0,4,11,6,1,2,2
1233476,1,-1,0,0,0,0,1,2,0,False,False,True,False,False,True,False,False,False,0,1.0,2.0,9.0,7.0,2,1.0,7.0,0.0,0.0,1.0,0.0,2012,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,10,4,3,0,2,2
1619449,3,2,0,0,0,0,1,2,0,False,True,False,False,False,False,False,True,False,2,1.0,2.0,3.0,3.0,2,0.0,2.0,0.0,0.0,2.0,9.0,2015,2.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,60.0,90.0,0.0,1.0,3,6,4,0,2,2
1114140,4,1,0,0,0,0,1,2,1,False,False,True,False,True,False,False,False,False,1,5.0,2.0,1.0,6.0,1,0.0,7.0,0.0,1.0,0.0,1.0,2011,10.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,10,2,6,1,2,2
387461,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,1.0,2,0.0,10.0,0.0,0.0,2.0,21.0,2007,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,2,24,5,1,1,2
131468,1,1,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,0,1.0,2.0,3.0,1.0,2,0.0,7.0,0.0,0.0,2.0,24.0,2005,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,66.0,0.0,1.0,9,26,0,0,2,2
1332240,4,-1,0,0,0,0,1,1,1,False,False,False,True,False,True,False,False,False,1,1.0,2.0,1.0,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2013,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,7,9,1,0,2,2
23615,4,2,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,False,1,1.0,2.0,1.0,6.0,2,0.0,2.0,0.0,0.0,2.0,2.0,2005,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,124.0,0.0,1.0,2,4,4,0,2,2
723415,1,2,0,0,0,0,1,1,1,True,False,False,False,True,False,False,False,False,0,1.0,2.0,1.0,6.0,2,0.0,32.0,0.0,0.0,1.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,120.0,80.0,0.0,1.0,3,13,4,0,2,2
377597,4,-1,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,1,5.0,2.0,4.0,6.0,1,0.0,10.0,0.0,0.0,1.0,1.0,2007,1.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,10.0,100.0,5.0,0.0,1,15,0,0,2,2
1996955,3,-1,0,0,0,1,0,2,0,False,False,True,False,False,True,False,False,False,2,3.0,1.0,1.0,6.0,3,0.0,7.0,0.0,2.0,0.0,1.0,2018,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,-1.0,-1.0,0.0,3.0,11,30,4,0,2,2
1360755,1,1,0,0,0,0,1,2,0,False,False,True,False,False,False,False,True,False,0,2.0,1.0,1.0,5.0,1,0.0,7.0,0.0,0.0,2.0,2.0,2013,4.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,1.0,15.0,245.0,0.0,1.0,10,3,3,0,2,2
986984,1,1,0,0,0,0,1,2,0,True,False,False,False,True,False,False,False,False,0,5.0,2.0,1.0,3.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,10,8,4,0,2,2
743872,2,1,0,0,0,1,0,1,2,False,False,False,True,False,True,False,False,False,3,1.0,1.0,3.0,6.0,2,0.0,7.0,0.0,13.0,0.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,57.0,0.0,3.0,4,3,4,0,2,2
1912375,4,1,0,0,0,1,0,2,0,False,True,False,False,True,False,False,False,False,1,1.0,2.0,3.0,3.0,2,1.0,7.0,0.0,0.0,2.0,21.0,2017,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,7,6,3,0,2,2
1573905,3,1,0,1,0,0,0,1,1,False,True,False,False,False,True,False,False,False,2,1.0,1.0,1.0,7.0,2,0.0,7.0,0.0,13.0,0.0,1.0,2015,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,84.0,0.0,1.0,4,1,2,0,2,2
1735328,1,1,0,0,0,0,1,1,1,False,False,False,True,False,False,True,False,False,0,5.0,2.0,3.0,3.0,3,2.0,7.0,0.0,0.0,2.0,9.0,2016,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7,13,2,0,2,2
839862,4,-1,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,False,1,1.0,2.0,1.0,3.0,3,0.0,33.0,0.0,0.0,0.0,0.0,2009,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9,10,3,0,2,0
225294,4,1,0,0,0,0,1,2,0,False,False,True,False,False,True,False,False,False,1,1.0,1.0,1.0,3.0,1,0.0,7.0,0.0,3.0,2.0,13.0,2006,2.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,2.0,10.0,270.0,0.0,1.0,3,3,4,0,2,2
1861937,4,1,0,0,0,0,1,1,2,True,False,False,False,True,False,False,False,False,1,1.0,1.0,1.0,6.0,2,2.0,7.0,0.0,13.0,0.0,1.0,2017,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,50.0,0.0,3.0,7,17,0,0,2,2
2051158,1,1,0,0,0,0,1,1,2,False,False,True,False,False,False,False,False,True,0,1.0,1.0,1.0,6.0,1,2.0,7.0,0.0,0.0,2.0,1.0,2018,3.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,-1.0,-1.0,0.0,3.0,3,19,0,0,2,2
390345,4,2,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,1,1.0,2.0,3.0,2.0,2,0.0,31.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2,23,4,0,2,2
788396,1,0,0,0,0,0,1,1,1,False,False,False,True,False,False,False,True,False,0,1.0,2.0,1.0,6.0,3,0.0,1.0,0.0,0.0,2.0,2.0,2009,2.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,52.0,0.0,1.0,8,26,2,0,2,2
1725835,3,1,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,False,2,1.0,1.0,1.0,3.0,2,2.0,7.0,0.0,0.0,2.0,15.0,2016,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,6,4,5,1,2,2
1878145,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,True,False,False,0,1.0,2.0,1.0,3.0,2,1.0,7.0,0.0,0.0,2.0,11.0,2017,2.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,200.0,120.0,0.0,1.0,1,30,0,0,2,2
1540883,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,False,False,True,0,1.0,1.0,9.0,4.0,1,1.0,7.0,0.0,0.0,2.0,2.0,2014,3.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,100.0,115.0,0.0,1.0,5,13,1,0,2,2
1923604,4,2,0,0,0,0,1,1,0,False,False,True,False,True,False,False,False,False,1,2.0,1.0,1.0,7.0,3,2.0,33.0,0.0,0.0,0.0,0.0,2017,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,15.0,105.0,0.0,1.0,7,16,6,1,2,1
1799787,4,2,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,False,1,1.0,2.0,1.0,2.0,4,1.0,7.0,0.0,0.0,0.0,4.0,2016,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8,19,4,0,2,2
1124266,4,2,0,0,0,1,0,1,1,False,True,False,False,False,False,True,False,False,1,5.0,2.0,1.0,7.0,4,0.0,2.0,0.0,0.0,0.0,21.0,2011,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,12,18,6,1,2,2
1662913,4,1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,1,3.0,1.0,1.0,2.0,3,0.0,7.0,0.0,0.0,2.0,2.0,2015,2.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,15.0,35.0,3.0,1.0,1,2,4,0,2,2
1774988,4,-1,1,0,1,0,0,2,0,False,False,True,False,False,True,False,False,False,1,1.0,2.0,1.0,6.0,1,0.0,7.0,0.0,1.0,1.0,4.0,2016,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,6,7,1,0,2,2
421708,1,1,0,0,0,0,1,2,2,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,2.0,2,0.0,33.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,4,25,2,0,2,2
1487743,3,-1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,2,5.0,2.0,2.0,3.0,1,0.0,10.0,0.0,0.0,2.0,15.0,2014,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,14,1,0,2,2
554972,1,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,True,0,2.0,1.0,1.0,1.0,1,0.0,2.0,0.0,0.0,2.0,1.0,2008,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,1,11,4,0,1,2
1930146,4,2,0,0,0,0,1,2,0,False,False,True,False,False,True,False,False,False,1,2.0,2.0,3.0,3.0,2,2.0,7.0,0.0,0.0,2.0,19.0,2017,2.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,32.0,0.0,1.0,11,28,1,0,2,2
2051243,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,0,1.0,1.0,1.0,6.0,2,2.0,15.0,0.0,0.0,2.0,14.0,2018,2.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,-1.0,-1.0,1.0,3.0,4,12,3,0,2,2
142803,3,-1,1,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,2,3.0,1.0,1.0,6.0,3,0.0,7.0,0.0,0.0,1.0,17.0,2005,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,52.0,0.0,3.0,10,31,0,0,2,2
709858,2,0,0,0,0,0,1,1,0,True,False,False,False,False,False,True,False,False,3,3.0,1.0,1.0,6.0,3,0.0,14.0,0.0,4.0,0.0,2.0,2008,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,15.0,70.0,0.0,1.0,12,22,0,0,2,2
1025588,4,2,0,0,0,0,1,1,1,False,False,True,False,False,False,True,False,False,1,1.0,2.0,2.0,3.0,2,0.0,34.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,8,24,1,0,2,2
1899158,1,1,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,False,0,1.0,2.0,9.0,3.0,2,1.0,7.0,0.0,0.0,2.0,9.0,2017,2.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,10,3,1,0,2,2
1088398,1,-1,0,0,0,0,1,0,2,False,False,True,False,False,False,True,False,False,0,1.0,2.0,1.0,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,53.0,0.0,1.0,7,23,5,1,2,2
531543,1,1,0,0,0,0,1,2,0,False,False,False,True,False,False,True,False,False,0,2.0,2.0,1.0,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2007,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,60.0,60.0,0.0,1.0,11,22,3,0,2,2
923540,1,1,0,0,0,0,1,1,2,True,False,False,False,False,True,False,False,False,0,1.0,1.0,1.0,4.0,3,0.0,14.0,0.0,0.0,0.0,0.0,2010,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,20.0,125.0,0.0,1.0,1,21,3,0,2,2
1317906,4,-1,1,0,1,0,0,2,0,False,False,False,True,False,False,True,False,False,1,2.0,2.0,1.0,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2013,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,52.0,0.0,0.0,1.0,1,17,3,0,2,2
169756,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,False,True,False,0,1.0,2.0,1.0,3.0,2,0.0,7.0,0.0,0.0,2.0,22.0,2005,2.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,11,2,2,0,2,2
586261,1,1,0,0,0,0,1,1,1,False,False,True,False,False,False,False,False,True,0,1.0,2.0,6.0,3.0,1,0.0,7.0,0.0,0.0,2.0,9.0,2008,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,40.0,0.0,1.0,3,28,4,0,2,2
1704730,1,1,0,0,0,1,0,2,0,True,False,False,False,False,True,False,False,False,0,3.0,1.0,1.0,2.0,4,2.0,10.0,0.0,0.0,2.0,2.0,2016,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,20.0,138.0,0.0,1.0,12,25,6,1,2,2
1276095,4,2,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,1,1.0,2.0,1.0,1.0,2,0.0,30.0,0.0,0.0,2.0,15.0,2012,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,8,27,0,0,2,2
984407,1,1,0,0,0,0,1,1,1,False,False,False,True,True,False,False,False,False,0,1.0,2.0,1.0,7.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2010,1.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,160.0,140.0,0.0,1.0,5,7,4,0,2,2
4278,3,2,0,0,0,0,1,1,1,False,True,False,False,True,False,False,False,False,2,2.0,2.0,1.0,1.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,30.0,0.0,2.0,1.0,1,19,2,0,2,2
1491940,4,-1,0,0,0,0,1,2,1,True,False,False,False,False,False,False,False,True,1,1.0,2.0,6.0,4.0,2,0.0,1.0,0.0,0.0,2.0,1.0,2014,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,9,9,1,0,2,2
1498791,1,1,0,0,0,0,1,2,0,False,False,False,True,False,False,True,False,False,0,1.0,2.0,2.0,5.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2014,3.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,70.0,5.0,1.0,1,14,1,0,2,2
1023932,1,2,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,False,0,1.0,2.0,1.0,6.0,2,0.0,30.0,0.0,0.0,1.0,1.0,2010,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11,26,4,0,2,2
61917,4,2,0,0,0,0,1,2,0,False,False,True,False,False,False,False,False,True,1,1.0,2.0,1.0,3.0,3,0.0,7.0,0.0,0.0,2.0,9.0,2005,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,82.0,0.0,1.0,5,4,2,0,2,2
424291,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,True,False,False,0,1.0,2.0,2.0,3.0,1,0.0,4.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,4,26,3,0,2,2
220609,4,2,0,0,0,0,1,1,0,False,False,True,False,True,False,False,False,False,1,5.0,2.0,9.0,7.0,4,0.0,2.0,0.0,0.0,0.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,60.0,0.0,1.0,3,12,6,1,2,2
135541,1,1,0,0,0,0,1,1,1,False,False,True,False,True,False,False,False,False,0,1.0,2.0,4.0,3.0,1,0.0,7.0,0.0,0.0,2.0,15.0,2005,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,90.0,5.0,1.0,9,22,3,0,2,2
1339992,4,2,0,0,0,1,0,2,1,False,False,True,False,False,True,False,False,False,1,1.0,2.0,1.0,3.0,2,0.0,33.0,0.0,0.0,2.0,1.0,2013,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,6,16,6,1,2,2
221842,1,2,0,0,0,0,1,1,1,False,False,True,False,False,False,False,True,False,0,1.0,2.0,1.0,6.0,2,0.0,2.0,0.0,0.0,1.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,120.0,0.0,1.0,3,17,4,0,2,2
1532928,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,1,1.0,2.0,1.0,3.0,2,0.0,7.0,0.0,0.0,2.0,20.0,2014,2.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,10,23,3,0,2,2
1701342,2,1,0,0,0,0,1,2,2,True,False,False,False,False,False,True,False,False,3,3.0,1.0,1.0,3.0,3,1.0,7.0,0.0,0.0,2.0,13.0,2016,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,75.0,0.0,1.0,1,29,4,0,2,2
213347,1,0,0,0,0,1,0,2,0,False,False,True,False,False,True,False,False,False,0,3.0,1.0,1.0,7.0,4,0.0,7.0,0.0,2.0,0.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2,5,6,1,1,2
2002878,1,-1,0,0,0,0,1,1,1,True,False,False,False,False,False,True,False,False,0,5.0,2.0,1.0,3.0,3,1.0,7.0,0.0,0.0,2.0,10.0,2018,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,8,10,4,0,2,2
1515890,1,1,0,0,0,1,0,2,1,False,True,False,False,False,True,False,False,False,0,1.0,1.0,1.0,5.0,1,0.0,1.0,0.0,0.0,2.0,1.0,2014,3.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,67.0,0.0,1.0,1,12,6,1,2,2
811096,1,1,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,False,0,5.0,2.0,3.0,6.0,3,0.0,7.0,0.0,14.0,0.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,12,20,6,1,2,2
1997006,3,-1,1,0,1,0,0,2,0,True,False,False,False,False,True,False,False,False,2,1.0,2.0,1.0,6.0,1,1.0,10.0,0.0,0.0,1.0,4.0,2018,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,51.0,0.0,1.0,2,8,3,0,2,2
863617,3,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,2,1.0,1.0,1.0,1.0,2,0.0,14.0,0.0,13.0,2.0,21.0,2009,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,37.0,0.0,1.0,9,1,1,0,2,2
1057969,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2011,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,8,10,2,0,2,2
1500240,4,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,True,1,5.0,2.0,2.0,3.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2014,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11,20,3,0,2,0
2011271,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,1,1.0,2.0,3.0,3.0,2,2.0,33.0,0.0,0.0,2.0,17.0,2018,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1,23,1,0,2,2
827071,4,-1,1,0,1,0,0,0,2,False,False,False,True,False,True,False,False,False,1,1.0,2.0,1.0,6.0,2,0.0,7.0,0.0,0.0,1.0,2.0,2009,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,80.0,0.0,1.0,6,13,5,1,2,2
749598,2,0,0,1,0,0,0,2,1,False,False,False,True,False,True,False,False,False,3,1.0,1.0,1.0,7.0,3,0.0,7.0,0.0,2.0,0.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4,25,5,1,2,0
1945111,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,1,1.0,2.0,2.0,3.0,1,1.0,10.0,0.0,0.0,2.0,15.0,2017,2.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,100.0,0.0,1.0,9,26,1,0,2,2
1802203,2,0,1,0,1,0,0,2,2,False,True,False,False,False,False,True,False,False,3,3.0,1.0,1.0,6.0,4,1.0,7.0,0.0,4.0,0.0,23.0,2016,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,105.0,0.0,1.0,5,21,5,1,2,2
1533921,4,2,0,0,0,0,1,1,0,True,False,False,False,False,False,False,False,True,1,2.0,2.0,4.0,7.0,1,0.0,34.0,0.0,0.0,0.0,2.0,2014,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,30.0,0.0,1.0,12,9,1,0,2,2
1032020,4,1,0,0,0,1,0,1,2,False,False,False,True,False,True,False,False,False,1,1.0,1.0,1.0,3.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2011,2.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,53.0,0.0,1.0,4,3,6,1,2,2
